image_path,image_prompt,location,coordinates,weather_conditions,collection_date,type_of_driftwood,size,color,texture,environment_type,image_quality,camera_type,additional_notes,augmented,original_image_id,category_label,dominant_species,distance_to_water,time_of_day,temperature,humidity
generated_images/6658e83b-bbae-4364-beb2-da293896e19d.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.99 meter log, brown in color, and has a smooth texture. Captured during afternoon with realistic details.",forest with moss,"-47.804796, 92.822182",cloudy,2023-11-01,log,1.99,brown,smooth,forest,high,action camera,Money could all language mean war. Notice shoulder good exist film group generation.,False,3eb08b73-2b6d-46cd-a924-ce0a65326640,0,algae,39.33,afternoon,31.7,62.4
generated_images/f4930b49-68ca-4eb9-a4d9-7fe769c6e852.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.17 meter root, dark brown in color, and has a smooth texture. Captured during afternoon with realistic details.",riverbank,"-42.161334, 136.187463",windy,2024-10-11,root,2.17,dark brown,smooth,beach,high,smartphone,Country show yet fish hand director food. Growth them hour thus professional drive everything.,False,,0,crabs,29.6,afternoon,26.5,67.1
generated_images/2f7e1316-d737-4608-9160-4b6366839c4d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.43 meter log, dark brown in color, and has a mossy texture. Captured during morning with realistic details.",sandy beach,"-61.579288, 79.180220",cloudy,2023-05-04,log,0.43,dark brown,mossy,beach,high,smartphone,Try expert floor word cell center. Tell himself bar TV event exactly.,True,e049b508-b70f-4f22-bac1-9a2b7f55cf55,0,pine trees,20.99,morning,13.1,95.0
generated_images/e377a9f7-f7fb-44ca-b972-a14fcfce9eca.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.41 meter root, dark brown in color, and has a smooth texture. Captured during night with realistic details.",riverbank,"86.998468, 23.272187",rainy,2023-09-03,root,2.41,dark brown,smooth,forest,high,DSLR,Hundred school every record. Red military rich.,True,,1,algae,9.14,night,34.0,77.1
generated_images/f0469f18-4349-49aa-8a45-a182fbc5e85b.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.39 meter root, dark brown in color, and has a smooth texture. Captured during night with realistic details.",rocky ocean,"-68.3240395, -21.724121",sunny,2024-01-28,root,0.39,dark brown,smooth,riverbank,high,smartphone,Door compare side and federal. Answer positive him. War state down now size develop.,False,,2,algae,19.67,night,23.1,61.7
generated_images/3a3e2557-8bef-452f-b49a-2345e8be5b39.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 1.41 meter log, brown in color, and has a mossy texture. Captured during morning with realistic details.",rocky ocean,"-68.356021, -87.425637",windy,2023-07-10,log,1.41,brown,mossy,riverbank,high,DSLR,Still check always anyone prepare. Field attention improve that wonder wrong outside.,False,,1,algae,6.3,morning,23.0,72.0
generated_images/227e9304-92e7-4bbd-819d-85336c57cbd9.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.31 meter log, beige in color, and has a rough texture. Captured during evening with realistic details.",rocky ocean,"-31.804984, 40.140536",windy,2024-08-24,log,2.31,beige,rough,riverbank,high,DSLR,Bar decade part defense life test. Provide national city nation kitchen.,True,,1,seagulls,1.57,evening,28.2,40.0
generated_images/883421a7-5cb8-4419-9dd1-7cab4c6c5c6e.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.32 meter root, gray in color, and has a smooth texture. Captured during morning with realistic details.",riverbank,"88.933753, -12.568786",sunny,2023-09-29,root,1.32,gray,smooth,riverbank,high,DSLR,"Half right side red.
Answer him thought have leg bar want writer. Short we trouble first.",False,ebd9f852-fddb-40c9-b131-d4867bd0e28b,2,seagulls,20.01,morning,24.6,93.2
generated_images/2ef58768-23ca-46bc-a4b3-76243c53616d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.32 meter branch, beige in color, and has a mossy texture. Captured during afternoon with realistic details.",sandy beach,"79.300906, -9.152967",sunny,2024-08-25,branch,0.32,beige,mossy,forest,high,smartphone,"Represent hit analysis power prepare Mrs. As statement hour on.
Sell example by western kid writer.",False,01d72b53-5519-465b-a4f4-b9daf2a962a1,0,algae,19.45,afternoon,23.9,43.1
generated_images/4c6bd573-e152-4469-94f2-0ee4e9f3542a.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 1.07 meter root, brown in color, and has a rough texture. Captured during evening with realistic details.",forest with moss,"-22.8807905, 12.586218",rainy,2025-01-17,root,1.07,brown,rough,forest,high,DSLR,Area behavior radio help dream scientist power almost. News young drug health run student weight.,True,5a1c32f4-16fb-4851-ba51-1aa28d7bff47,0,algae,28.64,evening,14.3,34.1
generated_images/0dc871b0-562c-4897-a430-9ebb1cc6839d.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under sunny weather conditions. The driftwood is a 1.68 meter log, beige in color, and has a rough texture. Captured during afternoon with realistic details.",sandy beach,"-87.6654155, 81.321098",sunny,2024-12-18,log,1.68,beige,rough,beach,high,DSLR,Story issue give expect never defense moment. Race feel federal change. Particular show off seem.,False,e1e47672-29f0-4d4b-8d38-b642d8c49ff0,2,pine trees,45.1,afternoon,34.7,81.1
generated_images/f3e85f81-c403-4639-85b6-c1a031e495bd.jpg,"A high-quality image of driftwood on a sandy beach, surrounded by natural elements, under windy weather conditions. The driftwood is a 2.82 meter log, beige in color, and has a smooth texture. Captured during afternoon with realistic details.",sandy beach,"55.2808825, 167.173732",windy,2023-08-10,log,2.82,beige,smooth,forest,high,action camera,Present south hope discover. Fly college trade size decision respond travel. Shake reality recent.,True,,2,algae,6.17,afternoon,18.7,89.6
generated_images/e427e56c-596b-458a-99f1-94af85d111be.jpg,"A high-quality image of driftwood on a rocky ocean, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.72 meter root, beige in color, and has a smooth texture. Captured during evening with realistic details.",rocky ocean,"-59.7202005, 91.916069",sunny,2024-01-05,root,2.72,beige,smooth,forest,high,DSLR,Continue drop when say. Although goal act strategy drug. Performance deal less management card.,True,02953d27-1f11-4828-a464-2782b03bb4c8,1,pine trees,46.22,evening,19.5,96.7
generated_images/ec0c5730-cea5-443a-b43e-92581f544e2f.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under rainy weather conditions. The driftwood is a 2.43 meter branch, gray in color, and has a smooth texture. Captured during night with realistic details.",riverbank,"-76.116387, 131.444192",rainy,2024-03-25,branch,2.43,gray,smooth,beach,high,smartphone,Usually finally pass gas address approach remember person. Mention condition heavy stay Mrs large.,False,,1,algae,11.61,night,16.0,62.3
generated_images/c78a031e-d082-42e1-8a8e-6a26ee7ad388.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 0.86 meter root, brown in color, and has a mossy texture. Captured during morning with realistic details.",forest with moss,"-83.5966425, -140.637400",sunny,2024-03-18,root,0.86,brown,mossy,beach,high,smartphone,"Feeling control ago chance. Debate medical yet matter memory.
Partner really business game.",True,2cd27c8c-1654-4fda-b19e-1f8e47cf1886,1,algae,13.14,morning,31.8,33.4
generated_images/98f5f658-e702-4362-9c25-e7c527b56db5.jpg,"A high-quality image of driftwood on a riverbank, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 1.44 meter root, dark brown in color, and has a mossy texture. Captured during night with realistic details.",riverbank,"-12.692688, 175.889331",cloudy,2023-04-21,root,1.44,dark brown,mossy,beach,high,DSLR,Measure road TV agreement study financial. Not only traditional begin since night get positive.,False,a643e9a1-f21c-4dfc-b643-cc7241e5db92,1,pine trees,35.63,night,26.7,85.7
generated_images/9f2e0e7b-1e80-4b5c-94df-bec001411a6f.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under sunny weather conditions. The driftwood is a 2.37 meter log, brown in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"-29.3832595, -3.224525",sunny,2024-02-04,log,2.37,brown,smooth,beach,high,DSLR,Start above big. Voice decision no prove buy.,True,,0,crabs,42.18,morning,27.4,79.1
generated_images/09f3d186-1ef0-4d90-8004-0b4b3bdb1bcd.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under rainy weather conditions. The driftwood is a 0.63 meter branch, gray in color, and has a mossy texture. Captured during afternoon with realistic details.",forest with moss,"-72.2738875, 162.072319",rainy,2023-06-23,branch,0.63,gray,mossy,riverbank,high,action camera,Enjoy close local decision turn apply. Break laugh create option turn ability money.,False,5c19ed9a-d432-4c0e-8055-8963998600d1,1,seagulls,26.3,afternoon,13.0,87.8
generated_images/8a2aa435-46fb-4de1-8f58-3208535e2fda.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.82 meter log, gray in color, and has a smooth texture. Captured during morning with realistic details.",forest with moss,"54.017797, 152.933440",cloudy,2023-08-10,log,0.82,gray,smooth,beach,high,DSLR,Memory age hope road huge consider push. Employee live which movement work computer they.,False,cee3ee20-d278-49f9-b229-3583e436a843,1,algae,41.09,morning,29.5,33.4
generated_images/a4c54c77-0131-4ded-8201-dadb2fd9bf1f.jpg,"A high-quality image of driftwood on a forest with moss, surrounded by natural elements, under cloudy weather conditions. The driftwood is a 0.1 meter branch, beige in color, and has a mossy texture. Captured during night with realistic details.",forest with moss,"34.206300, -171.681010",cloudy,2023-03-13,branch,0.1,beige,mossy,forest,high,action camera,Nation same ever their.,True,ffe72789-8a5a-4bd8-b0b2-04532c859204,0,pine trees,31.02,night,30.0,46.3
